OmekaID,cidoc-crm:P149_is_identified_by,GED_ID,cidoc-crm:P48_has_preferred_identifier,cidoc-crm:P131_is_identified_by,nameFamily,foaf:membershipClass,namesGiven,cidoc-crm:P27i_was_origin_of,foaf:gender,,cidoc-crm:P4_has_time-span,dob,dob_ante,dob_post,dod,dod_ante,dod_post,VIAF,religion,status,ethnicity
25389,9474248e-143c-4c3e-ba98-ebcf5949e09a,P1206,Isabella Negrone ,Isabella Negrone q. Antonio,Negrone,nobiles,Isabella,,female,,–1386,,,,,,1386,,Christian,,
25390,5de5c11d-ecfe-4aa7-97f8-568f23da0319,P158,Maria Negrone ,Maria Negrone q. Agostino,Negrone,nobiles,Maria,,female,,–1443,,,,,,1443,,Christian,,
25391,de8c6efa-7eab-4d36-bb26-352ebc99b1eb,P693,Pietro Negrone ,Pietro Negrone q. Benedetto,Negrone,nobiles,Pietro,,male,,–,,,,,,,,Christian,,
25392,934d213d-d204-4adb-8c3b-3f4a88b90c2b,P197,Simone Negrone ,Simone Negrone q. Cosmo,Negrone,nobiles,Simone,,male,,–,,,,,,,,Christian,,
25393,0469082c-f55b-466e-b7b6-e29ed1d1593d,P584,Tobia Negrone ,,Negrone,nobiles,Tobia,,male,,–,,,,,,,,Christian,,
25394,0412abc1-0a89-4e29-a31e-56c46ddecbcc,P2414,Filippino di Negro ,,Negro,nobiles,Filippino de,,male,,–,,,,,,,,Christian,,
25395,a8bdc184-4737-4600-b17e-8931d3846453,P2406,Simone di Negro ,Simone de Nigro q. Filippino de,Negro,nobiles,Simone de,,male,,–,,,,,,,,Christian,,
25396,36f38f1c-5035-48b0-9b22-c1fa555822c2,P2171,Pier Maria de Niolo ,,Niolo,,Pier Maria de,,male,,–,,,,,,,,Christian,,
25397,b0ddd3f7-b06d-4962-be00-5f3a841f5f1f,P1341,Giovanni Odone ,Giovanni Odone q. Raffaele,Odone,,Giovanni,,male,,–,,,,,,,,Christian,,
25398,c7dfe146-fda7-4228-8d8f-42046bfc0f1f,P1343,Giovanni Odone ,,Odone,,Giovanni,,male,,–,,,,,,,,Christian,,
25399,faffebcb-1164-43b0-8c1b-4943cfc1e81b,P1584,Maria Odone ,Maria Odone q. Raffaele,Odone,,Maria,,female,,1578–1630,,1578,,,,1630,,Christian,,
25400,91305345-73ef-45a8-9b34-94d20bce7ccf,P1342,Raffaele Odone ,Raffaele Odone q. Giovanni,Odone,,Raffaele,,male,,–,,,,,,,,Christian,,
25401,7669b564-975f-4cef-b501-5c0365ca0057,P1589,Raffaele Odone ,,Odone,,Raffaele,,male,,–,,,,,,,,Christian,,
25402,61b9e716-075a-4927-8f67-a6fa2c3dd192,P1702,Antonio Oliva ,Antonio Oliva q. Giovanni,Oliva,mercantes,Antonio,,male,,–,,,,,,,,Christian,,
25403,a45f0c5c-ba57-4e1b-b84e-ebada88b70b3,P440,Bartolommea Oliva ,Bartolommea Oliva q. Ciriaco,Oliva,mercantes,Bartolommea,,female,,–1450,,,,,,1450,,Christian,,
25404,2e9708ee-7419-4d5e-a9f0-5ee9c9bf8f6f,P441,Ciriaco Oliva ,,Oliva,mercantes,Ciriaco,,male,,–,,,,,,,,Christian,,
25405,598ebc8c-7892-4172-a583-02e736400cd8,P1709,Giovanni Oliva ,,Oliva,mercantes,Giovanni,,male,,–,,,,,,,,Christian,,
25406,a9ca5f5e-d51b-465d-8cda-d96e6a738dd5,P1200,Leonardo Oliva ,,Oliva,mercantes,Leonardo,,male,,–,,,,,,,,Christian,,
25407,08247da3-5311-4bd0-9d9a-9be30b6ffd19,P1226,Caterina Oltramarini ,Caterina Oltramarini q. Francesco,Oltramarini,nobiles,Caterina,,female,,–1345,,,,,,1345,,Christian,,
25408,f13e6b9f-acf6-47f2-b5da-a4177ae1f783,P1230,Francesco Oltramarini ,,Oltramarini,nobiles,Francesco,,male,,–,,,,,,,,Christian,,
25409,070b5a58-fb16-439f-bd80-71070167475e,P1201,Guglielmo Oltremarini,,Oltremarini,nobiles,Guglielmo,,male,,–,,,,,,,,Christian,,
25410,2bbe68c9-3e12-4117-b1af-26b2311eccdd,P2251,Agostino Pallavicini ,Agostino Pallavicini q. Stefano,Pallavicini,nobiles,Agostino,,male,,1577–1649,,1577,,,,1649,,Christian,,
25411,f6cf186d-bc9a-4c2e-9111-76623e8a5fb0,P185,Alerame Pallavicini ,Alerame Pallavicini q. Tobia,Pallavicini,nobiles,Alerame,,female,,1482–1517,,1482,,,,1517,,Christian,,
25412,68dcb8aa-8145-4c82-8957-653464fc3370,P2145,Andrea Pallavicini ,Andrea Pallavicini q. Luigi,Pallavicini,nobiles,Andrea,,male,,1557–1589,,1557,,,,1589,,Christian,,
25413,9cc2417b-b68c-4dd9-8115-fbb36ae98427,P2498,Ansaldo Pallavicini ,Ansaldo Pallavicini q. Agostino,Pallavicini,nobiles,Ansaldo,,male,,1638–1648,,1638,,,,1648,,Christian,,
25414,d95b3d2b-dd50-48ce-97a8-59955adfb2bc,P2143,Barbara Pallavicini ,Barbara Pallavicini q. Battista,Pallavicini,nobiles,Barbara,,female,,–1561,,,,,,1561,,Christian,,
25415,ab30e3cf-d4aa-45e5-a007-d1708d88019e,P2148,Battista Pallavicini ,,Pallavicini,nobiles,Battista,,male,,1517–1557,,1517,,,1557,,,Christian,,
25416,68a88109-0cc9-4de0-a56f-95a9a05542b1,P2666,Bernardo Pallavicini ,,Pallavicini,nobiles,Bernardo,,male,,1510–1514,,1510,,,,1514,,Christian,,
25417,2f63dc1c-c2c6-4087-a494-0f42e66da7d1,P2154,Chiara Pallavicini ,Chiara Pallavicini q. Fabrizio,Pallavicini,nobiles,Chiara,,female,,1606–1643,,1606,,,,1643,,Christian,,
25418,db05ff38-61e8-4019-9037-839544cebdb7,P2372,Cristoforo Pallavicini ,,Pallavicini,nobiles,Cristoforo,,male,,–1310,,,,,,1310,,Christian,,
25419,9c88a7ba-c836-45ad-9189-7b3db017b2b5,P196,Damiano Pallavicini ,,Pallavicini,nobiles,Damiano,,male,,1408–1454,,1408,,,,1454,,Christian,,
25420,5c2e12af-1920-47a3-bdf1-2f379b45dd17,P2473,Damiano Pallavicini ,,Pallavicini,nobiles,Damiano,,male,,1525–1534,,1525,,,,1534,,Christian,,
25421,c39d09b0-d761-4d32-93d1-191e08882367,P2474,Domenico Pallavicini ,Domenico Pallavicini q. Damiano,Pallavicini,nobiles,Domenico,,male,,1573–1597,,1573,,1597,,,,Christian,,
25422,9e6bfc2e-9681-46cf-a6a9-fee7fa51342c,P2157,Fabrizio Pallavicini ,Fabrizio Pallavicini q. Tobia,Pallavicini,nobiles,Fabrizio,,male,,–1564,,,,,,1564,,Christian,,
25423,ca08f7a1-eb73-4c69-aba0-c412a67a73f6,P2369,Gabriele Pallavicini ,Gabriele Pallavicini q. Cristoforo,Pallavicini,nobiles,Gabriele,,male,,–1359,,,,,,1359,,Christian,,
25424,126f7965-2cb6-43fb-97dd-6a23b0ae7923,P2383,Giuliano Pallavicini ,,Pallavicini,nobiles,Giuliano,,male,,1529–1557,,1529,,1557,,,,Christian,,
25425,9b19da58-e7b6-45c7-885d-4ccdc1a41dcb,P2147,Luca Pallavicini ,,Pallavicini,nobiles,Luca,,male,,–,,,,,,,,Christian,,
25426,b1ac1229-3b21-49e5-8fe2-8f0c194323f4,P194,Luigi Pallavicini ,Luigi Pallavicini q. Alerame,Pallavicini,nobiles,Luigi,,male,,1494–1525,,1494,,,1525,,,Christian,,
25427,5cc32461-b224-405f-965d-c45146c9f7b7,P2249,Maddalena Pallavicini ,Maddalena Pallavicini q. Niccolò,Pallavicini,nobiles,Maddalena,,female,,–1617,,,,,,1617,,Christian,,
25428,d69a75c0-23f3-4ee1-be62-3aed32453797,P2466,Maria Pallavicini ,Maria Pallavicini q. Damiano,Pallavicini,nobiles,Maria,,female,,1557–1565,,1557,,,,1565,,Christian,,
25429,4ab8bc5d-033d-4d46-818c-44d9951ba3e6,P2245,Niccolò Pallavicini ,Niccolò Pallavicini q. Stefano,Pallavicini,nobiles,Niccolò,,male,,–1617,,,,,,1617,,Christian,,
25430,8cc279b4-91aa-408d-9d4b-295e74527a16,P2631,Niccolò Pallavicini ,,Pallavicini,nobiles,Niccolò,,male,,–1392,,,,,,1392,,Christian,,
25431,96623b2d-3e29-4c56-92df-03c4c2bf0dd0,P270,Niccolò Pallavicini ,,Pallavicini,nobiles,Niccolò,,male,,–,,,,,,,,Christian,,
25432,c0418c1d-73b2-4d51-bf93-d1cad41d1579,P2653,Niccolosia Pallavicini ,Niccolosia Pallavicini q. Bernardo,Pallavicini,nobiles,Niccolosia,,female,,1528–1572,,1528,,,,1572,,Christian,,
25433,aee0cdf1-ea40-403e-8555-d1f6c97b1673,P227,Pantaleo Pallavicini ,,Pallavicini,nobiles,Pantaleo,,male,,–,,,,,,,,Christian,,
25434,3e3cbf36-be4b-4348-a542-f7747ab39167,P2250,Stefano Pallavicini ,,Pallavicini,nobiles,Stefano,,male,,1561–1622,,1561,,,1622,,,Christian,,
25435,12ac716e-5c26-483e-af95-be3b48fe2fd5,P2765,Stefano Pallavicini ,,Pallavicini,nobiles,Stefano,,male,,1580–1585,,1580,,,,1585,,Christian,,
25436,7d637e41-12e0-41f1-b291-5963aa4a5341,P195,Tobia Pallavicini ,Tobia Pallavicini q. Damiano,Pallavicini,nobiles,Tobia,,male,,1454–1482,,1454,,,1482,,,Christian,,
25437,83d18e0d-9f91-4b80-8e1c-ea22302bbec2,P2158,Tobia Pallavicini ,,Pallavicini,nobiles,Tobia,,male,,1525–1567,,1525,,,,1567,,Christian,,
25438,02e37316-3a4b-435c-a0a9-aa23e0b7c025,P266,Tommasina Pallavicini ,Tommasina Pallavicini q. Niccolò,Pallavicini,nobiles,Tommasina,,female,,–,,,,,,,,Christian,,
25439,8cefca29-0d4e-4df0-bb0c-0dfb3b82223e,,Gregorio Panissaro,,Panissaro,,Gregorio,,male,,–1405,,,,,,1405,,Christian,,
25440,2f48a7e5-c9dd-4745-a47e-0fdc6ea30aca,P1672,Giovanni Pansano ,,Pansano,nobiles,Giovanni,,male,,–,,,,,,,,Christian,,
25441,9d7367dc-80e1-43fa-882e-471fddc1496e,P1670,Luchina Pansano ,Luchina Pansano q. Giovanni,Pansano,nobiles,Luchina,,female,,–,,,,,,,,Christian,,
25442,4604d1aa-7fda-4ab8-be73-8e4bac97fa19,P951,Maria Pansano ,Maria Pansano q. Stefano,Pansano,nobiles,Maria,,female,,–1502,,,,,,1502,,Christian,,
25443,92529992-0954-4ca7-9f33-c58eb3746d5e,P952,Stefano Pansano ,,Pansano,nobiles,Stefano,,male,,–,,,,,,,,Christian,,
25444,4c32ba3c-8aa1-4e88-908a-b503d25820e4,,Battista Parisola,,Parisola,mercantes,Battista,,male,,1454–1482,,1454,,,,1482,,Christian,,
25445,e6f0c80c-3e1b-40e9-8a3a-1950efa90bb6,,Giovanni Parisola,,Parisola,mercantes,Giovanni,,male,,1486–1543,,1486,,,,1543,,Christian,,
25446,14f520a3-2cf0-409e-a089-670dd7c331b2,,Guirardo Parisola,,Parisola,mercantes,Guirardo,,male,,1341–1383,,1341,,,,1383,,Christian,,
25447,4aff05b8-663d-4c00-a157-28d541a1d2c8,,Leonardo Parisola,,Parisola,mercantes,Leonardo,,male,,1483–1503,,1483,,,,1503,,Christian,,
25448,8743c407-a48f-4fba-9df4-2d41dc4fddc1,P736,Faustina da Passano ,Faustina da Passano q. Giovanni Battista da,Passano,,Faustina da,,female,,–,,,,,,,,Christian,,
25449,faaa88c8-ac91-494f-ac63-68accc2ead2b,P740,Giovanni Battista da Passano ,,Passano,,Giovanni Battista da,,male,,–,,,,,,,,Christian,,
25450,fe84bd47-7930-4be4-9dcb-b43d9f10df69,,Antonio Pastorino,,Pastorino,artefices,Antonio,,male,,1485–1519,,1485,,,,1519,,Christian,,
25451,0f77d00b-9f19-4ced-9785-46a0a2cfd89c,,Antonio Percipiano,,Percipiano,,Antonio,,male,,1415–1458,,1415,,,,1458,,Christian,,
25452,1d03e447-0854-4dc8-9d01-031a67a05a0b,,Pietro de Perrotta,,Perrotta,,Pietro de,,male,,–1444,,,,,,1444,,,,
25453,4b006969-7906-44fa-998e-4718d282e2db,P583,Battista Piccamiglio ,,Piccamiglio,nobiles,Battista,,male,,–,,,,,,,,Christian,,
25454,43185f88-eed5-42a9-8072-fb442a42a85a,P1649,Clemenza Piccamiglio ,Clemenza Piccamiglio q. Pietro,Piccamiglio,nobiles,Clemenza,,female,,–,,,,,,,,Christian,,
25455,928609b5-4fb8-485f-a2f6-225844ec0054,P579,Cosmo Piccamiglio ,Cosmo Piccamiglio q. Battista,Piccamiglio,nobiles,Cosmo,,male,,–,,,,,,,,Christian,,
25456,003832cd-591f-41ee-b42b-a982e61e8d29,P1287,Luchina Piccamiglio ,Luchina Piccamiglio q. Tobia,Piccamiglio,nobiles,Luchina,,female,,–1396,,,,,,1396,,Christian,,
25457,9bc63b28-406d-4df6-89d8-ec0d27805548,P1655,Pietro Piccamiglio ,,Piccamiglio,nobiles,Pietro,,male,,–,,,,,,,,Christian,,
25458,16a07ffe-c364-4003-bca1-1988f4a2b3c0,P1295,Tobia Piccamiglio ,,Piccamiglio,nobiles,Tobia,,male,,–,,,,,,,,Christian,,
25459,0855a925-4fad-48fa-9413-e3395de2e47e,P2360,Agostino Pietrasanta ,Agostino Pietrasanta q. Taddeo,Pietrasanta,,Agostino,,male,,–,,,,,,,,Christian,,
25460,9d780fa8-06f9-472b-b735-7ea7c7f81bea,P2366,Taddeo Pietrasanta ,,Pietrasanta,,Taddeo,,male,,–,,,,,,,,Christian,,
25461,5b448d07-4e58-441b-8238-4db850ed3c41,P1633,Giacomo Pignoli ,Giacomo Pignoli q. Matteo,Pignoli,nobiles,Giacomo,,male,,–,,,,,,,,Christian,,
25462,dc82fb86-7c03-4512-89e9-0bb2867ce554,P1616,Maria Pignoli ,Maria Pignoli q. Giacomo,Pignoli,nobiles,Maria,,female,,–,,,,,,,,Christian,,
25463,f3f379c9-7a58-496e-b9e7-5c6aff814044,P1634,Matteo Pignoli ,,Pignoli,nobiles,Matteo,,male,,–,,,,,,,,Christian,,
25464,20277f2f-be8c-4e8f-97c3-94a7fc069dc7,P650,Aimone Pinelli ,,Pinelli,nobiles,Aimone,,male,,–,,,,,,,,Christian,,
25465,057a04ab-d78e-4966-93c6-e1b4474dabcd,P1309,Ambrogio Pinelli Ardimento,Ambrogio Pinelli Ardimento q. Lodisio,Pinelli,nobiles,Ambrogio,,male,,–,,,,,,,,Christian,,
25466,2777e513-9020-4edd-97d2-f00d7a07b441,P1209,Amico Pinelli ,,Pinelli,nobiles,Amico,,male,,–,,,,,,,,Christian,,
25467,b727cf68-2905-466c-a4d3-362e16ddf516,P2244,Andalò Pinelli ,,Pinelli,nobiles,Andalò,,male,,–,,,,,,,,Christian,,
25468,ef1ea5d9-63c0-43d6-b6ad-3a3e1cad7aeb,P644,Angelo Pinelli ,Angelo Pinelli q. Aimone,Pinelli,nobiles,Angelo,,male,,–1496,,,,,1496,,,Christian,,
25469,7b5a87c5-3889-4c83-837b-dcafb74ac143,P770,Bartolommeo Pinelli ,Bartolommeo Pinelli q. Cattaneo,Pinelli,nobiles,Bartolommeo,,male,,–,,,,,,,,Christian,,
25470,518c3e43-d212-433a-b726-9ac84850ab44,P2089,Benedetto Pinelli ,Benedetto Pinelli q. Cattaneo,Pinelli,nobiles,Benedetto,,male,,–,,,,,,,,Christian,,
25471,5ccc6f4e-d50d-4574-a06c-c12a2a2b31fa,P643,Caterina Pinelli Ardimenti,Caterina Pinelli Ardimenti q. Pietro,Pinelli,nobiles,Caterina,,female,,1479–1520,,1479,,,,1520,,Christian,,
25472,9a17dc53-ed22-4451-8794-aafa145918ef,P2095,Cattaneo Pinelli ,,Pinelli,nobiles,Cattaneo,,male,,–,,,,,,,,Christian,,
25473,c515d101-eb09-46fe-a90a-109d79327d55,P771,Cattaneo Pinelli ,,Pinelli,nobiles,Cattaneo,,male,,–,,,,,,,,Christian,,
25474,b03d5fac-fda7-44e3-9531-e5fcbaeb6f0b,P835,Costantino Pinelli Ardimenti,Costantino Pinelli Ardimenti q. Stefano,Pinelli,nobiles,Costantino,,male,,–,,,,,,,,Christian,,
25475,7e5f3640-712b-4ff1-951b-027f72aa2e90,P761,Demetrio Pinelli ,Demetrio Pinelli q. Bartolommeo,Pinelli,nobiles,Demetrio,,male,,–,,,,,,,,Christian,,
25476,79d8b570-54f1-4c10-8464-cf2593f2b60a,P1596,Francesco Pinelli Luciani,Francesco Pinelli Luciani q. Giovanni Agostino,Pinelli,nobiles,Francesco,,male,,–,,,,,,,,Christian,,
25477,910cc63c-80f7-4440-913c-da4ddd26b33c,P1598,Giovanni Agostino Pinelli Luciani,,Pinelli,nobiles,Giovanni Agostino,,male,,–,,,,,,,,Christian,,
25478,a73b0058-026b-47b8-b0b2-339bc350d25a,P296,Giovanni Battista Pinelli ,,Pinelli,nobiles,Giovanni Battista,,male,,–,,,,,,,,Christian,,
25479,e86da625-a1c0-46ae-bdba-3ed007d5c75e,P2053,Giovanni Pinelli ,,Pinelli,nobiles,Giovanni,,male,,–,,,,,,,,Christian,,
25480,44e0474c-473b-4f00-bbb6-2408200712ce,P1208,Golestano Pinelli ,Golestano Pinelli q. Amico,Pinelli,nobiles,Golestano,,male,,–,,,,,,,,Christian,,
25481,bba2583c-9ecf-49ba-9c0a-477edd6551cc,P868,Gregorio Pinelli ,,Pinelli,nobiles,Gregorio,,male,,–,,,,,,,,Christian,,
25482,c08caa59-d933-4c13-90e9-ddeb2952904d,P2243,Isolta Pinelli ,Isolta Pinelli q. Andalò,Pinelli,nobiles,Isolta,,female,,–1543,,,,,,1543,,Christian,,
25483,3370774f-2bea-431f-a631-2f1e6e91db38,P1311,Lodisio Pinelli Ardimento,,Pinelli,nobiles,Lodisio,,male,,–,,,,,,,,Christian,,
25484,303e4d37-0b96-4264-9959-6bcdc508b541,P290,Lodisio Pinelli olim de Roxio,Lodisio Pinelli olim de Roxio q. Giacomo de,Pinelli,nobiles,Lodisio,,male,,–,,,,,,,,Christian,,
25485,f521a4dd-62dc-4c61-88c1-d3505c65ab38,P292,Maria Pinelli ,Maria Pinelli q. Giovanni Battista,Pinelli,nobiles,Maria,,female,,–1531,,,,,,1531,,Christian,,
25486,5e8f45a4-4143-4438-a5a2-fb1e2ebe4ca3,P851,Maria Pinelli ,Maria Pinelli q. Gregorio,Pinelli,nobiles,Maria,,female,,–1472,,,,,,1472,,Christian,,
25487,62d98c61-b3eb-42d8-b88b-fa15505da08a,P772,Moisia Pinelli ,Moisia Pinelli q. Cattaneo,Pinelli,nobiles,Moisia,,female,,–1393,,,,,,1393,,Christian,,
25488,cc80f53e-03e7-4794-b944-1d0d1372665f,P1371,Pasquale Pinelli ,,Pinelli,nobiles,Pasquale,,male,,–,,,,,,,,Christian,,
25489,8072fabd-8b17-4144-a592-74fe618acc83,P649,Pietro Pinelli Ardimenti,,Pinelli,nobiles,Pietro,,male,,–,,,,,,,,Christian,,
25490,db2370a1-1ac4-41c9-a012-84c648a7ebed,P838,Stefano Pinelli Ardimenti,,Pinelli,nobiles,Stefano,,male,,–,,,,,,,,Christian,,
